time,cpu_consumption,memory_consumption,energy_consumption,try
1.71569E+12,33.432354,3291.090944,22.82309893,28
1.71569E+12,34.84634,3291.353088,24.06371587,28
1.71569E+12,33.03526,3291.70944,22.43445433,28
1.71569E+12,34.38516,3291.70944,23.6836166,28
1.71569E+12,33.20473,3279.814656,22.61438022,28
1.71569E+12,34.381565,3281.154048,23.67065652,28
1.71569E+12,33.58464,3282.264064,22.91283451,28
1.71569E+12,34.94278,3282.264064,24.08332646,28
1.71569E+12,33.384586,3282.608128,22.92407705,28
1.71569E+12,34.739532,3283.1488,24.01960824,28
1.71569E+12,33.38911,3283.29216,22.87296345,28
1.71569E+12,34.84421,3283.29216,24.14107643,28
1.71569E+12,33.85949,3284.299776,23.28783834,28
1.71569E+12,34.851967,3284.299776,24.22322108,28
1.71569E+12,33.825047,3284.430848,23.27638139,28
1.71569E+12,35.090313,3284.697088,24.46998235,28
1.71569E+12,33.35662,3284.738048,22.89627605,28
1.71569E+12,34.949406,3284.738048,24.24334584,28
1.71569E+12,33.674786,3284.783104,23.13864092,28
1.71569E+12,33.674786,3284.783104,23.13864092,29
1.71569E+12,35.24564,3285.405696,,29
1.71569E+12,10.228632,3326.312448,5.548950198,29
1.71569E+12,33.617077,3413.807104,22.75763756,29
1.71569E+12,31.894958,3331.805184,21.46456136,29
1.71569E+12,34.322903,3376.295936,23.64297318,29
1.71569E+12,33.64727,3380.20352,23.00742127,29
1.71569E+12,34.98242,3380.9408,24.36529986,29
1.71569E+12,33.786835,3381.776384,23.18732387,29
1.71569E+12,35.394238,3382.755328,24.62240978,29
1.71569E+12,33.5424,3382.779904,23.05941947,29
1.71569E+12,35.098442,3382.870016,24.38266203,29
1.71569E+12,33.44644,3384.7296,22.98589411,29
1.71569E+12,35.123997,3384.7296,24.24308236,29
1.71569E+12,33.335472,3384.815616,22.79598224,29
1.71569E+12,35.068123,3385.085952,24.31287722,29
1.71569E+12,33.044754,3385.30304,22.70497746,29
1.71569E+12,34.686325,3385.204736,24.11631892,29
1.71569E+12,32.97335,3385.257984,22.55310899,29
1.71569E+12,34.67845,3385.83552,23.88548574,29
1.71569E+12,33.531235,3386.413056,22.86276743,29
1.71569E+12,34.829075,3386.413056,23.96781246,29
1.71569E+12,33.27353,3386.454016,22.70799937,29
1.71569E+12,34.5922,3386.454016,23.704437,29
1.71569E+12,33.10393,3386.494976,22.5323826,29
1.71569E+12,34.592037,3386.494976,23.88493239,29
1.71569E+12,33.348312,3386.540032,22.72875907,29
1.71569E+12,34.588734,3386.540032,23.99564102,29
1.71569E+12,33.207886,3386.580992,22.78582492,29
1.71569E+12,33.207886,3386.580992,22.78582492,30
1.71569E+12,34.58502,3386.580992,23.82392434,30
1.71569E+12,9.579631,3493.158912,5.133625407,30
1.71569E+12,34.060883,3510.095872,23.24911305,30
1.71569E+12,31.09388,3450.667008,20.92198865,30
1.71569E+12,34.399643,3470.00832,23.75106182,30
1.71569E+12,32.937366,3473.698816,22.52674107,30
1.71569E+12,35.138798,3473.969152,24.48939898,30
1.71569E+12,33.873478,3476.004864,23.27658209,30
1.71569E+12,35.06761,3476.50048,24.30905499,30
1.71569E+12,33.470516,3476.865024,22.95197572,30
1.71569E+12,34.93133,3477.065728,24.35726335,30
1.71569E+12,33.442097,3477.241856,22.9171492,30
1.71569E+12,34.910374,3477.446656,24.19397293,30
1.71569E+12,33.20779,3477.757952,22.70358547,30
1.71569E+12,35.10036,3478.028288,24.3493183,30
1.71569E+12,32.90079,3478.069248,22.44759753,30
1.71569E+12,34.497314,3478.069248,23.83188807,30
1.71569E+12,33.06318,3478.183936,22.6227307,30
1.71569E+12,34.50371,3478.183936,23.82444374,30
1.71569E+12,32.54616,3478.2208,22.12472935,30
1.71569E+12,34.576878,3478.60992,23.81626768,30
1.71569E+12,33.19446,3478.65088,22.64855109,30
1.71569E+12,34.711857,3478.65088,23.95715652,30
1.71569E+12,33.2779,3478.69184,22.78125814,30
1.71569E+12,34.637375,3478.69184,23.85666825,30
1.71569E+12,33.05827,3479.003136,22.63324272,30
1.71569E+12,33.05827,3479.003136,22.63324272,31
1.71569E+12,34.718292,3479.003136,24.08391059,31
1.71569E+12,9.18579,3577.294848,4.929332767,31
1.71569E+12,34.459156,3602.223104,23.50846182,31
1.71569E+12,31.599586,3519.93856,21.10335092,31
1.71569E+12,34.54685,3562.737664,23.85971134,31
1.71569E+12,33.161182,3566.931968,22.56236678,31
1.71569E+12,34.976315,3567.198208,24.34322637,31
1.71569E+12,33.423405,3568.3328,22.99197045,31
1.71569E+12,35.179447,3568.996352,24.41803951,31
1.71569E+12,33.49156,3569.176576,22.96332631,31
1.71569E+12,34.89717,3569.299456,24.35049041,31
1.71569E+12,33.995342,3570.008064,23.35214203,31
1.71569E+12,34.954563,3570.008064,24.39434255,31
1.71569E+12,33.504295,3570.09408,22.9791498,31
1.71569E+12,34.71344,3570.09408,24.08486328,31
1.71569E+12,33.563187,3570.479104,22.99475506,31
1.71569E+12,34.67023,3570.479104,23.95296459,31
1.71569E+12,33.35053,3570.540544,22.78114819,31
1.71569E+12,34.580276,3570.540544,23.82784832,31
1.71569E+12,33.4666,3570.581504,22.85410954,31
1.71569E+12,34.981873,3570.581504,24.24132141,31
1.71569E+12,33.04024,3570.630656,22.61139901,31
1.71569E+12,34.419735,3570.630656,23.72867581,31
1.71569E+12,32.89248,3570.671616,22.39884401,31
1.71569E+12,34.239162,3570.671616,23.47484227,31
1.71569E+12,33.324768,3570.712576,22.72301564,31
1.71569E+12,34.777866,3572.3264,23.92074372,31
1.71569E+12,33.423473,3572.36736,22.91901213,31
1.71569E+12,34.274685,3572.445184,23.42531411,31
1.71569E+12,34.253647,3572.486144,23.53966753,31
1.71569E+12,34.253647,3572.486144,23.53966753,32
1.71569E+12,33.831486,3572.486144,23.21619231,32
1.71569E+12,10.007539,3688.935424,5.375714588,32
1.71569E+12,34.22956,3696.14848,23.37503337,32
1.71569E+12,31.45513,3650.482176,21.16818432,32
1.71569E+12,34.979187,3657.220096,24.14799544,32
1.71569E+12,33.552124,3661.39392,22.9674623,32
1.71569E+12,34.69727,3662.041088,23.97461613,32
1.71569E+12,33.28007,3662.630912,22.82700255,32
1.71569E+12,34.688538,3662.630912,24.16491499,32
1.71569E+12,33.25931,3663.015936,22.83078233,32
1.71569E+12,34.97474,3663.015936,24.35839136,32
1.71569E+12,33.777264,3663.31904,23.28142989,32
1.71569E+12,35.40886,3663.233024,,32
1.71569E+12,33.461365,3664.277504,23.00918045,32
1.71569E+12,34.94834,3664.277504,24.2723909,32
1.71569E+12,33.301323,3666.874368,22.81014476,32
1.71569E+12,34.53288,3666.86208,23.93238839,32
1.71569E+12,33.20779,3666.833408,22.72251923,32
1.71569E+12,34.668373,3666.653184,24.01256085,32
1.71569E+12,33.066734,3647.152128,22.59667899,32
1.71569E+12,34.527622,3652.85376,23.70618548,32
1.71569E+12,33.172585,3657.244672,22.66994888,32
1.71569E+12,34.329407,3658.620928,23.76422834,32
1.71569E+12,33.39126,3658.81344,22.8027243,32
1.71569E+12,33.625675,3658.81344,23.02293961,32
1.71569E+12,33.744537,3659.10016,23.09973126,32
1.71569E+12,33.744537,3659.10016,23.09973126,33
1.71569E+12,33.44666,3660.255232,22.88556375,33
1.71569E+12,10.01006,3782.61504,5.378812214,33
1.71569E+12,34.1961,3791.638528,23.35740046,33
1.71569E+12,31.365171,3797.684224,20.99250348,33
1.71569E+12,34.471096,3798.089728,23.73055436,33
1.71569E+12,33.17605,3798.827008,22.56039294,33
1.71569E+12,34.84352,3798.769664,23.9887162,33
1.71569E+12,33.14134,3799.20384,22.68256331,33
1.71569E+12,35.018654,3799.384064,24.39856282,33
1.71569E+12,33.68076,3748.970496,23.13214901,33
1.71569E+12,35.065434,3749.998592,24.43478033,33
1.71569E+12,33.071415,3750.674432,22.85962509,33
1.71569E+12,35.301704,3750.940672,24.52089784,33
1.71569E+12,33.53978,3751.829504,23.01558677,33
1.71569E+12,34.81102,3751.829504,24.22947136,33
1.71569E+12,33.23305,3751.960576,22.80231313,33
1.71569E+12,34.572014,3751.960576,23.94398354,33
1.71569E+12,32.727734,3753.091072,22.27651611,33
1.71569E+12,34.83139,3753.091072,24.10755834,33
1.71569E+12,33.063282,3753.132032,22.5989966,33
1.71569E+12,34.43637,3753.054208,23.77930997,33
1.71569E+12,32.630844,3753.095168,22.20344643,33
1.71569E+12,34.71085,3753.095168,23.88840077,33
1.71569E+12,33.44488,3753.668608,22.78439772,33
1.71569E+12,33.932224,3754.307584,23.28364691,33
1.71569E+12,33.53882,3754.356736,22.89485311,33
1.71569E+12,33.447662,3754.35264,22.98186673,33
1.71569E+12,34.16252,3754.364928,23.54655201,33
1.71569E+12,33.237217,3754.405888,22.57976781,33
1.71569E+12,34.34697,3754.405888,23.79066274,33
1.71569E+12,34.34697,3754.405888,23.79066274,34
1.71569E+12,30.333733,3755.290624,20.1844133,34
1.71569E+12,12.629725,3880.93952,7.030597353,34
1.71569E+12,34.211365,3885.2608,23.43041367,34
1.71569E+12,31.601566,3841.814528,21.25472747,34
1.71569E+12,34.45523,3846.2464,23.73305854,34
1.71569E+12,33.851234,3850.0352,23.12697685,34
1.71569E+12,34.429977,3851.186176,23.93720217,34
1.71569E+12,33.252396,3852.189696,22.81241597,34
1.71569E+12,35.27247,3851.747328,24.55318301,34
1.71569E+12,33.44,3851.321344,22.98883969,34
1.71569E+12,35.22223,3851.190272,24.57947994,34
1.71569E+12,33.295166,3850.91584,22.92099859,34
1.71569E+12,35.019608,3851.046912,24.38251907,34
1.71569E+12,33.480488,3851.239424,22.96953844,34
1.71569E+12,34.31303,3851.03872,23.95483571,34
1.71569E+12,33.59455,3850.0352,23.1742285,34
1.71569E+12,34.974293,3850.0352,24.34547788,34
1.71569E+12,33.12782,3849.691136,22.70605167,34
1.71569E+12,34.763615,3849.37984,23.97645877,34
1.71569E+12,33.132683,3849.351168,22.66659975,34
1.71569E+12,34.519325,3849.285632,23.92218306,34
1.71569E+12,33.07162,3849.342976,22.61729992,34
1.71569E+12,34.230522,3849.330688,23.55138826,34
1.71569E+12,33.838646,3849.375744,23.16330064,34
1.71569E+12,33.757343,3849.375744,23.06867163,34
1.71569E+12,33.72322,3849.416704,23.24557799,34
1.71569E+12,32.90937,3849.6256,22.56996925,34
1.71569E+12,34.912735,3850.063872,24.13409978,34
1.71569E+12,33.111565,3850.518528,22.62006406,34
1.71569E+12,34.61514,3850.518528,23.99030386,34
1.71569E+12,33.204433,3850.530816,22.72798079,34
1.71569E+12,34.314972,3850.42432,23.74080886,34
1.71569E+12,32.44782,3852.079104,22.20418644,34
1.71569E+12,34.703957,3852.079104,23.89256151,34
1.71569E+12,32.966473,3852.120064,22.52591031,34
1.71569E+12,34.86876,3852.3904,24.18128642,35
1.71569E+12,24.090076,3864.633344,15.14406419,35
1.71569E+12,17.442007,3986.24768,10.29940785,35
1.71569E+12,29.347198,3957.690368,20.45919634,35
1.71569E+12,33.45111,3947.712512,24.11263648,35
1.71569E+12,33.68121,3947.15136,23.26786875,35
1.71569E+12,35.13965,3944.726528,24.57135489,35
1.71569E+12,33.868576,3944.259584,23.27921792,35
1.71569E+12,35.263596,3944.259584,24.69043096,35
1.71569E+12,33.503902,3943.804928,23.05662746,35
1.71569E+12,34.757195,3943.13728,24.30649268,35
1.71569E+12,33.207207,3942.670336,22.71891039,35
1.71569E+12,34.40443,3942.477824,23.90493208,35
1.71569E+12,33.3828,3942.555648,22.88968835,35
1.71569E+12,34.674305,3942.961152,,35
1.71569E+12,33.341892,3943.54688,22.76626046,35
1.71569E+12,34.55679,3943.54688,23.99384945,35
1.71569E+12,33.122986,3943.563264,22.71653135,35
1.71569E+12,34.643497,3943.780352,23.98000238,35
1.71569E+12,33.386982,3944.169472,22.73358131,35
1.71569E+12,34.843227,3944.116224,24.16753081,35
1.71569E+12,32.903717,3944.157184,22.57614413,35
1.71569E+12,34.524426,3943.944192,23.81669254,35
1.71569E+12,33.64629,3944.103936,23.13178657,35
1.71569E+12,33.333336,3944.026112,22.80611207,35
1.71569E+12,34.14245,3944.01792,23.51238967,35
1.71569E+12,32.91566,3943.97696,22.5834099,35
1.71569E+12,35.06996,3943.97696,24.38357368,35
1.71569E+12,33.36104,3944.01792,22.88637446,35
1.71569E+12,34.700397,3924.381696,24.07982311,35
1.71569E+12,33.307846,3933.274112,22.80973526,35
